territorio,periodo,Indicador,Subcategoria_Indicador,tabela,variavel_cv,categoria,Estimativa,SE,cv_projeto,cv_oficial,dif,ok
Piauí,202204,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,182620.42097165,9565.59906411351,5.237967919041472,5.2,0.037967919041471454,TRUE
Piauí,202301,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,197943.79016468,9425.45761120138,4.761683912064046,4.7,0.061683912064046,FALSE
Piauí,202302,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,204347.09435921,9346.56678002066,4.573868206606779,4.6,-0.026131793393220804,TRUE
Piauí,202303,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,208035.83167213,9561.237680239368,4.59595714997219,4.6,-0.004042850027810019,TRUE
Piauí,202304,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,217858.51150984,10268.311955334122,4.713293909965199,4.7,0.013293909965199191,TRUE
Piauí,202401,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,226051.96297975,10643.76629968722,4.708548494507301,4.7,0.008548494507301108,TRUE
Piauí,202402,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,214632.75159969,9007.344818484431,4.196631106553563,4.2,-0.0033688934464368714,TRUE
Piauí,202403,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,212720.50159859,8998.08480705212,4.230003567795162,4.2,0.03000356779516178,TRUE
Piauí,202404,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,224475.73843871,9408.872081020587,4.19148730569364,4.2,-0.00851269430636048,TRUE
Piauí,202501,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,229082.78206918,9868.071398548027,4.30764429758322,4.3,0.007644297583220272,TRUE
Piauí,202502,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,208997.44057268,10422.691898520265,4.986994993795494,5,-0.013005006204505953,TRUE
Piauí,202503,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,218219.93485321,11166.704779594253,5.11717904558342,5.1,0.017179045583420205,TRUE
Piauí,202504,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,209006.62231872,9583.338289364998,4.585184040126298,4.6,-0.014815959873701878,TRUE
Piauí,202601,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,201841.39215456,8661.774973968315,4.291376947764789,4.3,-0.00862305223521087,TRUE
Piauí,202602,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,4087,11628,207297.15227297,9046.772691922872,4.364156763721497,4.4,-0.03584323627850328,TRUE
Piauí,201602,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,999815.80645239,20453.347442232964,2.0457115510912787,2,0.04571155109127867,TRUE
Piauí,201603,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,999738.5767066,30879.841422587248,3.088791624337785,3.1,-0.011208375662214998,TRUE
Piauí,201604,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,1000686.87429731,29043.54969306484,2.902361411851179,2.9,0.002361411851178996,TRUE
Piauí,201701,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,998214.94542753,26306.98917743273,2.63540325637637,2.6,0.035403256376369985,TRUE
Piauí,201702,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,988407.96253601,26460.953473174293,2.677128723779404,2.7,-0.022871276220596037,TRUE
Piauí,201703,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,983753.22088514,24988.665144225513,2.5401355353878037,2.5,0.04013553538780368,TRUE
Piauí,201704,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,974192.5609959,23595.026292963998,2.4220084650249447,2.4,0.0220084650249448,TRUE
Piauí,201801,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,943715.62118302,22503.288552661634,2.384541279972884,2.4,-0.015458720027115902,TRUE
Piauí,201802,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,985128.62822601,21958.82052896459,2.2290307985980844,2.2,0.029030798598084218,TRUE
Piauí,201803,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,981693.00086184,21962.185747908523,2.2371745269272223,2.2,0.03717452692722212,TRUE
Piauí,201804,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,992397.72252215,21260.17757567824,2.142304148143963,2.1,0.042304148143962994,TRUE
Piauí,201901,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,968276.62082601,21164.005370538645,2.185739582608554,2.2,-0.014260417391446012,TRUE
Piauí,201902,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,983286.84580089,25717.163180691266,2.61542837581078,2.6,0.015428375810779826,TRUE
Piauí,201903,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,999683.22825669,27422.68754059854,2.7431377025720374,2.7,0.043137702572037195,TRUE
Piauí,201904,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,1004603.40814103,27587.62728766109,2.7461212120224294,2.7,0.04612121202242925,TRUE
Piauí,202001,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,950533.54156715,27672.742516150156,2.9112852209850426,2.9,0.011285220985042699,TRUE
Piauí,202002,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,994228.55738,27974.160699664066,2.813654917877417,NA,NA,NA
Piauí,202003,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,957402.43147156,27371.150797776834,2.858897146908897,NA,NA,NA
Piauí,202004,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,933449.68604185,28818.857739872077,3.0873498776430055,NA,NA,NA
Piauí,202101,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,951966.24174482,28906.398597490068,3.0364940824486286,NA,NA,NA
Piauí,202102,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,922226.89365636,29111.692306150235,3.156673537325602,NA,NA,NA
Piauí,202103,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,901189.42354493,23575.25698086502,2.6160157193289173,NA,NA,NA
Piauí,202104,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,916837.49731926,21658.190981207674,2.3622715088043442,NA,NA,NA
Piauí,202201,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,877499.975298,21279.846103616692,2.4250537552881446,NA,NA,NA
Piauí,202202,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,891441.09837672,21921.695979303557,2.4591300557291023,2.5,-0.04086994427089774,TRUE
Piauí,202203,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,862609.66635669,23765.547080390657,2.7550754422642396,2.7,0.05507544226423944,FALSE
Piauí,202204,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,881720.2545651,24311.01238352716,2.7572251241430688,2.8,-0.04277487585693107,TRUE
Piauí,202301,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,836485.24324076,24623.92471558275,2.9437368936938206,2.9,0.04373689369382072,TRUE
Piauí,202302,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,848732.08569501,22381.795047186173,2.637086004455477,2.6,0.03708600445547683,TRUE
Piauí,202303,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,858759.87973352,20844.72858089958,2.4273058246931454,2.4,0.027305824693145464,TRUE
Piauí,202304,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,871317.85853678,21046.995595955686,2.4155358908057147,2.4,0.015535890805714825,TRUE
Piauí,202401,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,875265.43751659,21994.946691382185,2.5129458731729355,2.5,0.012945873172935496,TRUE
Piauí,202402,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,882942.79871122,21251.616870085145,2.406907548383076,2.4,0.0069075483830762785,TRUE
Piauí,202403,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,891481.63164506,19636.749086577835,2.2027093312446544,2.2,0.002709331244654223,TRUE
Piauí,202404,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,864588.97175368,22767.952596052353,2.6333845723096854,2.6,0.03338457230968528,TRUE
Piauí,202501,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,827945.56855796,20916.99534157298,2.5263732467346003,2.5,0.026373246734600286,TRUE
Piauí,202502,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,839187.31735842,19435.18329217332,2.3159529332915887,2.3,0.015952933291588867,TRUE
Piauí,202503,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,838496.06791179,20124.916960034407,2.400120612390463,2.4,1.2061239046312622e-4,TRUE
Piauí,202504,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,818917.67334183,19416.911788636124,2.3710456399603403,2.4,-0.028954360039659566,TRUE
Piauí,202601,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,814567.35095542,20013.625256121544,2.45696383885841,2.5,-0.043036161141590146,TRUE
Piauí,202602,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,4087,11779,847531.01864846,20776.923996772908,2.4514647298579626,2.4,0.05146472985796269,FALSE
Piauí,201602,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,511282.79034369,17874.931450079417,3.4960948789345494,3.5,-0.0039051210654506008,TRUE
Piauí,201603,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,514350.09941326,19426.296780245622,3.7768626471358684,3.8,-0.023137352864131433,TRUE
Piauí,201604,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,519643.74808701,19177.30049781107,3.6904707443146205,3.7,-0.009529255685379656,TRUE
Piauí,201701,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,529796.1055595,20440.57992244635,3.8581974665253034,3.8,0.058197466525303554,FALSE
Piauí,201702,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,550153.8829702,18866.063694288066,3.429233943134775,3.4,0.02923394313477523,TRUE
Piauí,201703,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,541591.95888177,19638.19282680289,3.6260126290187262,3.6,0.02601262901872614,TRUE
Piauí,201704,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,547147.69604752,19449.15594553841,3.554644584274963,3.5,0.054644584274963215,FALSE
Piauí,201801,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,551725.30226561,16043.01433605121,2.9077902119355454,2.9,0.007790211935545521,TRUE
Piauí,201802,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,554094.81636664,16187.864502710005,2.921497192278122,2.9,0.021497192278121968,TRUE
Piauí,201803,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,557927.89890669,13633.708061735559,2.4436326070899193,2.4,0.04363260708991934,TRUE
Piauí,201804,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,553175.84916347,17093.257557695488,3.090022383215835,3.1,-0.0099776167841652,TRUE
Piauí,201901,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,574958.54797361,16139.78754019498,2.807121938977726,2.8,0.007121938977726394,TRUE
Piauí,201902,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,568035.31771984,17923.095550248276,3.1552783763857626,3.1,0.055278376385762495,FALSE
Piauí,201903,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,571943.94927884,20167.122002199343,3.526066151696844,3.5,0.02606615169684412,TRUE
Piauí,201904,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,581870.93675009,18147.222375648147,3.1187710589233757,3.1,0.018771058923375605,TRUE
Piauí,202001,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,576647.91469294,23845.712912651838,4.135229193597183,4.1,0.035229193597183794,TRUE
Piauí,202002,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,624468.62275589,23063.85242975438,3.693356493712933,NA,NA,NA
Piauí,202003,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,633059.30288059,20382.56742834764,3.219693216038605,NA,NA,NA
Piauí,202004,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,630374.92515936,25400.56869060562,4.029438303591201,NA,NA,NA
Piauí,202101,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,622125.64947424,21349.413968910525,3.4316884357610022,NA,NA,NA
Piauí,202102,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,654450.82985733,22548.889633211093,3.4454673452131983,NA,NA,NA
Piauí,202103,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,650741.94752927,21865.766018315593,3.3601285580767146,NA,NA,NA
Piauí,202104,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,629335.46344497,18227.098742333255,2.8962452938149195,NA,NA,NA
Piauí,202201,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,646600.66964735,19051.468445038383,2.9464040696754736,NA,NA,NA
Piauí,202202,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,625294.19050373,18897.63212395823,3.0221985764387975,3,0.022198576438797524,TRUE
Piauí,202203,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,664565.90469245,17716.49228829127,2.665874394577941,2.7,-0.03412560542205911,TRUE
Piauí,202204,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,652693.83558495,17688.031379234304,2.710004356542165,2.7,0.010004356542165027,TRUE
Piauí,202301,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,683283.81726039,18361.30985644171,2.6872156770902222,2.7,-0.012784322909777934,TRUE
Piauí,202302,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,690336.95495309,16845.426227325785,2.4401744838461488,2.4,0.040174483846148856,TRUE
Piauí,202303,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,682515.2619821,17052.317677384937,2.4984522145135797,2.5,-0.0015477854864203167,TRUE
Piauí,202304,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,679909.69498591,17221.19513987104,2.532865065297815,2.5,0.032865065297814855,TRUE
Piauí,202401,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,696818.25485094,16760.240963682456,2.4052528542421334,2.4,0.005252854242133509,TRUE
Piauí,202402,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,688983.84576659,20146.39331067196,2.924073392207956,2.9,0.0240733922079559,TRUE
Piauí,202403,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,698863.26289814,17957.869021458373,2.569582631513391,2.6,-0.030417368486609142,TRUE
Piauí,202404,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,714977.42531494,21389.1463806533,2.991583457510089,3,-0.008416542489911194,TRUE
Piauí,202501,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,740505.34113399,19034.53824248884,2.5704795340624904,2.6,-0.029520465937509677,TRUE
Piauí,202502,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,735883.30369406,17287.364067297076,2.3491991162887174,2.3,0.04919911628871754,TRUE
Piauí,202503,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,722171.67702123,19563.29802743079,2.7089539301962513,2.7,0.008953930196251125,TRUE
Piauí,202504,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,732639.26193416,17765.61504338395,2.4248789228798513,2.4,0.024878922879851384,TRUE
Piauí,202601,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,741203.44285419,16882.420288884572,2.27770397610062,2.3,-0.02229602389937968,TRUE
Piauí,202602,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,4087,11630,722703.76996886,16699.946773228523,2.310759604028092,2.3,0.010759604028092173,TRUE
Piauí,201602,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,218755.61032743,8662.276563799038,3.9597963000050496,3.9,0.05979630000504965,FALSE
Piauí,201603,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,215913.43544357,9641.239736700656,4.4653264475616385,4.5,-0.034673552438361455,TRUE
Piauí,201604,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,210088.05822541,7786.22353663279,3.7061714037447615,3.7,0.006171403744761328,TRUE
Piauí,201701,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,196442.89541434,9631.104113840058,4.902750029990142,4.9,0.0027500299901417335,TRUE
Piauí,201702,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,209405.6431468,9227.437002234607,4.406489177450619,4.4,0.006489177450618833,TRUE
Piauí,201703,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,219792.72798221,9034.281081326842,4.110363961658494,4.1,0.01036396165849407,TRUE
Piauí,201704,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,226010.76871213,9080.117157002338,4.017559521054364,4,0.017559521054364424,TRUE
Piauí,201801,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,221816.93437528,9209.574149744956,4.151880547660883,4.1,0.05188054766088346,FALSE
Piauí,201802,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,213348.40730715,8587.427759192926,4.02507235351887,4,0.02507235351886994,TRUE
Piauí,201803,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,215761.24721862,9721.867056181954,4.50584485467461,4.5,0.005844854674609934,TRUE
Piauí,201804,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,217013.21272121,8957.138482284457,4.127462272903821,4.1,0.027462272903821194,TRUE
Piauí,201901,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,221534.41533465,8686.179437471323,3.9209164970372554,3.9,0.02091649703725551,TRUE
Piauí,201902,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,213092.3340628,9757.615571025968,4.579055184664842,4.6,-0.020944815335157685,TRUE
Piauí,201903,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,223530.60542304,8477.860528619616,3.792706825347227,3.8,-0.007293174652772905,TRUE
Piauí,201904,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,215004.06147984,8709.407082748428,4.050810492975303,4,0.0508104929753026,FALSE
Piauí,202001,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,198673.73603434,13584.23896688638,6.83746087330758,6.8,0.0374608733075803,TRUE
Piauí,202002,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,197633.42431725,12059.261610522646,6.101833053888992,NA,NA,NA
Piauí,202003,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,202327.70023036998,11250.26517927398,5.560417662269895,NA,NA,NA
Piauí,202004,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,188032.23846044,12630.528723703741,6.717214466582586,NA,NA,NA
Piauí,202101,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,197542.2725864,14533.760773429387,7.357291471410346,NA,NA,NA
Piauí,202102,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,197108.69737877,13225.011946326691,6.709501976421218,NA,NA,NA
Piauí,202103,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,219145.27569754,9974.32134578756,4.551465375668843,NA,NA,NA
Piauí,202104,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,216751.57387670001,11587.17854967492,5.345833639144106,NA,NA,NA
Piauí,202201,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,212557.59499692,9352.063357921937,4.3997784967681115,NA,NA,NA
Piauí,202202,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,224407.68816934,10978.063191371382,4.892017417463541,4.9,-0.007982582536459226,TRUE
Piauí,202203,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,205251.53313262,8866.01234254999,4.319583979341756,4.3,0.01958397934175604,TRUE
Piauí,202204,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,219552.73032805,9761.14364092087,4.445922228494277,4.4,0.04592222849427685,TRUE
Piauí,202301,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,216909.43537728,9055.203734261566,4.174647229389287,4.2,-0.025352770610712838,TRUE
Piauí,202302,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,216024.14044963,11103.209240736507,5.13980021752496,5.1,0.039800217524960324,TRUE
Piauí,202303,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,226323.97183459,13025.893849933502,5.755419430096226,5.7,0.05541943009622585,FALSE
Piauí,202304,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,239248.23502424,13829.944218994495,5.780583592432054,5.8,-0.01941640756794616,TRUE
Piauí,202401,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,237207.82390359,11042.429830960373,4.655171001209649,4.6,0.055171001209649795,FALSE
Piauí,202402,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,239139.18940065,10512.302889957005,4.3958930011863755,4.4,-0.0041069988136248625,TRUE
Piauí,202403,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,245273.35103789,10083.908090142722,4.111293806470216,4.1,0.011293806470216161,TRUE
Piauí,202404,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,238389.445635,10746.48404875579,4.507952950740034,4.5,0.00795295074003377,TRUE
Piauí,202501,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,221410.70684875,9141.28509624921,4.128655396278465,4.1,0.028655396278465695,TRUE
Piauí,202502,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,233166.02796487,7153.685296065131,3.068065000079232,3.1,-0.03193499992076809,TRUE
Piauí,202503,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,238745.30664547,9791.864613140091,4.101385175156859,4.1,0.0013851751568596526,TRUE
Piauí,202504,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,242808.91104731,9595.455716487806,3.9518548454830738,3.9,0.05185484548307384,FALSE
Piauí,202601,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,238864.69126499,9398.082785543156,3.9344796988505846,3.9,0.03447969885058466,TRUE
Piauí,202602,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,4087,11629,230505.55909405,9051.800660962144,3.9269337783167577,3.9,0.026933778316757806,TRUE
Piauí,201602,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,4087,120706,273206.42078754,13272.633362490356,4.858097157537842,4.8,0.05809715753784239,FALSE
Piauí,201603,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,4087,120706,312209.46863745,12423.753093167028,3.9793005469651472,4,-0.020699453034852766,TRUE
Piauí,201604,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,4087,120706,291282.45568349,14566.193718950753,5.000710971339277,5,7.109713392772221e-4,TRUE
Piauí,201701,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,4087,120706,253758.25412772,12086.33007501276,4.762930812461196,4.8,-0.03706918753880384,TRUE
