Indicador,Indicador_Nome,Regiao_Geografica,Geografia_Nome,Recorte_Demografico,Recorte_Nome,Variavel_Testada,Metodo,Estatistica,GL,p_valor,Significancia,p_ajustado,Significancia_ajustada,N
Motivo_Nao_Inicio_NemNem,Motivo de Não Iniciar Trabalho (Nem-Nem),Admin_Capital,Capital,Raca,Cor ou Raça,Raca,svychisq,0.8851743571011264,"5.37607145574796, 865.547504375421",0.4962175840617047,ns,0.5595021576918578,ns,176
Motivo_Nao_Inicio_NemNem,Motivo de Não Iniciar Trabalho (Nem-Nem),Agreg_Teresina,Teresina,Raca,Cor ou Raça,Raca,svychisq,0.8851743571011264,"5.37607145574796, 865.547504375421",0.4962175840617047,ns,0.5595021576918578,ns,176
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Zona_Rural,Zona Rural,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),14.156949187216696,"2, 199",0.4981454825259984,ns,0.9889709240339484,ns,1269
Taxa_Desocupacao,Taxa de Desocupação,Micro_2251013,Micro 2251013,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),8.052734309264139,"2, 107",0.49856708728368654,ns,0.919573708831432,ns,162
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Zona_Urbana,Zona Urbana,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.9964736083804836,"1, 199",0.49921115834931706,ns,0.93420427828532,ns,3020
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2251011,Micro 2251011,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.8813038764913301,"1, 188",0.500751704205692,ns,0.6009020450468304,ns,523
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,Micro_2210012,Micro 2210012,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),10.782951046918951,"2, 177",0.5043088165879842,ns,0.800072248094162,ns,304
Taxa_Informalidade,Taxa de Informalidade,Micro_2251011,Micro 2251011,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),2.977614135245574,"2, 129",0.506435014933886,ns,0.9972127901540696,ns,198
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2253020,Micro 2253020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),700248.4905909747,"2, 69",0.5069969993429196,ns,0.8461564927181573,ns,79
Rendimento_Formal,Rendimento Médio — Setor Formal,Micro_2252021,Micro 2252021,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1031717.9753752165,"1, 46",0.5092416690469462,ns,0.6001776813767581,ns,109
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),33.55923786739467,"2, 52",0.5095693130385135,ns,0.6369616412981418,ns,56
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.741415499004006,"2, 199",0.5130699645324879,ns,0.997919623009068,ns,555
Taxa_Informalidade,Taxa de Informalidade,Micro_2252020,Micro 2252020,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.7861828976159586,"2, 166",0.5136227740454379,ns,0.9972127901540696,ns,241
Rendimento_Medio_Habitual,Rendimento Médio Habitual,Micro_2251012,Micro 2251012,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),22110757.986049652,"3, 189",0.5143471031100846,ns,0.6312441719987402,ns,482
Taxa_Informalidade,Taxa de Informalidade,Micro_2252011,Micro 2252011,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),63.98848264622782,"6, 131",0.5152689528577604,ns,0.9201231301031436,ns,209
Motivo_Desistencia_Desalentado,Motivo da Desistência (Desalentados),Admin_Capital,Capital,Raca,Cor ou Raça,Raca,svychisq,0.8442521528644708,"4.875237589218, 82.8790390167061",0.519872874401414,ns,0.6248703910720641,ns,21
Motivo_Desistencia_Desalentado,Motivo da Desistência (Desalentados),Agreg_Teresina,Teresina,Raca,Cor ou Raça,Raca,svychisq,0.8442521528644708,"4.875237589218, 82.8790390167061",0.519872874401414,ns,0.6248703910720641,ns,21
Taxa_Informalidade,Taxa de Informalidade,Micro_2253020,Micro 2253020,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),8.50179532235967,"2, 94",0.5200166697810052,ns,0.9975638230714124,ns,121
Motivo_Desistencia_Desalentado,Motivo da Desistência (Desalentados),Zona_Urbana,Zona Urbana,Sexo,Sexo,Sexo,svychisq,0.6679111473972585,"2.09164579610107, 211.256225406208",0.520313118509391,ns,0.7386896790352078,ns,120
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,"Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)","Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),3.7263556648856024,"1, 199",0.5233071926941354,ns,0.976510758462637,ns,454
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Agreg_Entorno metropolitano de Teresina (PI),Entorno metropolitano de Teresina (PI),Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),3.7263556648856024,"1, 199",0.5233071926941354,ns,0.976510758462637,ns,454
Rendimento_Medio_Habitual,Rendimento Médio Habitual,Micro_2251013,Micro 2251013,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),2537428.382215619,"1, 152",0.5240956898925067,ns,0.6738373155760801,ns,408
Taxa_Desocupacao,Taxa de Desocupação,"Admin_Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),49.80649919235566,"2, 199",0.5250543437852367,ns,0.919573708831432,ns,2762
Taxa_Informalidade,Taxa de Informalidade,Micro_2210030,Micro 2210030,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.3581031783545541,"1, 199",0.5260413686469924,ns,0.7166653195545144,ns,375
Motivo_Desistencia_Desalentado,Motivo da Desistência (Desalentados),Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Sexo,Sexo,Sexo,svychisq,0.6492546654448016,"2.04903344247513, 137.285240645834",0.5276354850251485,ns,0.7386896790352078,ns,83
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,"Admin_Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),27.327690243235793,"3, 199",0.5289111322257443,ns,0.8809416628616408,ns,2543
Rendimento_Formal,Rendimento Médio — Setor Formal,Micro_2251020,Micro 2251020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),633676.64908804,"1, 199",0.5292496426480098,ns,0.6022495933580801,ns,694
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2253020,Micro 2253020,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),17.47711671383135,"2, 142",0.529541684787263,ns,0.993985788596234,ns,245
Rendimento_Informal,Rendimento Médio — Setor Informal,Agreg_Centro-Leste do Piauí,Centro-Leste do Piauí,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1400632.1694658997,"1, 199",0.5298242973869879,ns,0.7726604336893573,ns,512
Taxa_Desocupacao,Taxa de Desocupação,Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5861047448469776,"1, 199",0.5302147016311209,ns,0.97658154070687,ns,975
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Admin_Capital,Capital,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.355195864942658,"2, 145",0.5304430407159051,ns,0.9987236881883887,ns,164
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Agreg_Teresina,Teresina,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.355195864942658,"2, 145",0.5304430407159051,ns,0.9987236881883887,ns,164
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Admin_Capital,Capital,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5717909911101913,"1, 199",0.5305961149837336,ns,0.9788503241740312,ns,1438
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Agreg_Teresina,Teresina,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5717909911101913,"1, 199",0.5305961149837336,ns,0.9788503241740312,ns,1438
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2254020,Micro 2254020,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),12.824277153806378,"2, 104",0.5344695502464782,ns,0.9936646474916272,ns,320
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2251011,Micro 2251011,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),10.46832220872804,"1, 129",0.5364441147936913,ns,0.9707424591134411,ns,198
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2251020,Micro 2251020,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),27.96400656831281,"6, 127",0.5365935986667878,ns,0.9996492885327808,ns,168
Taxa_Desocupacao,Taxa de Desocupação,Micro_2251012,Micro 2251012,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.725233880750551,"2, 144",0.5369461584760788,ns,0.919573708831432,ns,227
Taxa_Informalidade,Taxa de Informalidade,Admin_Capital,Capital,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.3872125221373608,"1, 199",0.5374989896658858,ns,0.7166653195545144,ns,1964
Taxa_Informalidade,Taxa de Informalidade,Agreg_Teresina,Teresina,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.3872125221373608,"1, 199",0.5374989896658858,ns,0.7166653195545144,ns,1964
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,Micro_2210012,Micro 2210012,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.5356523162688802,"2, 177",0.5385251615107944,ns,0.8809416628616408,ns,304
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251020,Micro 2251020,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),21.610887525832084,"2, 199",0.5385823080288782,ns,0.9989643649973602,ns,849
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2253012,Micro 2253012,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),7.934103853453053,"1, 113",0.5393013661741339,ns,0.9707424591134411,ns,173
Rendimento_Medio_Habitual,Rendimento Médio Habitual,Micro_2253011,Micro 2253011,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),12252215.924292564,"2, 169",0.5410116116817297,ns,0.6351005876263784,ns,465
Taxa_Desocupacao,Taxa de Desocupação,Agreg_Alto Parnaíba e Chapadas Sul do Piauí,Alto Parnaíba e Chapadas Sul do Piauí,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5991166479138883,"1, 199",0.541611540085983,ns,0.97658154070687,ns,825
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.35434267509072,"3, 199",0.5418589573666118,ns,0.9990773092975824,ns,919
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,Micro_2210030,Micro 2210030,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),22.13660912478643,"1, 30",0.5434957934036553,ns,0.6470188016710182,ns,37
Taxa_Subocupacao,Subocupação por Insuficiência de Horas,Micro_2252012,Micro 2252012,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.2071979263901085,"2, 145",0.5460779413077823,ns,0.9889709240339484,ns,222
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2252011,Micro 2252011,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5628465156812865,"1, 91",0.5463255614697599,ns,0.7867088085164542,ns,129
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,Micro_2253011,Micro 2253011,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),5.039184130760532,"2, 123",0.5475520488866406,ns,0.8809416628616408,ns,199
Taxa_Desocupacao,Taxa de Desocupação,Agreg_Baixo Parnaíba do Piauí,Baixo Parnaíba do Piauí,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.3042623052224371,"3, 199",0.5482984120442292,ns,0.9985316607995184,ns,975
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),"Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)","Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),34.91226867603018,"5, 199",0.5489034980776069,ns,0.9996492885327808,ns,287
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Agreg_Entorno metropolitano de Teresina (PI),Entorno metropolitano de Teresina (PI),Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),34.91226867603018,"5, 199",0.5489034980776069,ns,0.9996492885327808,ns,287
Taxa_Desocupacao,Taxa de Desocupação,Agreg_Centro-Leste do Piauí,Centro-Leste do Piauí,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.5218964564206772,"3, 199",0.5540724165595584,ns,0.9985316607995184,ns,962
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,Micro_2220010,Micro 2220010,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),19.061442344613457,"2, 179",0.5546439649615018,ns,0.800072248094162,ns,299
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251020,Micro 2251020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.30105447152953957,"1, 199",0.5554264408916855,ns,0.9992325195593166,ns,849
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251021,Micro 2251021,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),21.40580739467208,"2, 77",0.5572454359091805,ns,1,ns,211
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,Micro_2252013,Micro 2252013,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),13.916771647296343,"2, 107",0.5585010649217587,ns,0.800072248094162,ns,171
Motivo_Nao_Inicio_NemNem,Motivo de Não Iniciar Trabalho (Nem-Nem),Agreg_Centro-Leste do Piauí,Centro-Leste do Piauí,Raca,Cor ou Raça,Raca,svychisq,0.7926387517489409,"5.19840008483038, 722.577611791422",0.5595021576918578,ns,0.5595021576918578,ns,153
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2253022,Micro 2253022,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),158645.70303958282,"1, 16",0.5601893414898178,ns,0.5788623195394784,ns,23
Rendimento_Medio_Habitual,Rendimento Médio Habitual,Micro_2210013,Micro 2210013,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),8363421.184862137,"1, 145",0.5607542029456558,ns,0.6961086657256417,ns,410
Rendimento_Formal,Rendimento Médio — Setor Formal,Micro_2220010,Micro 2220010,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),8012151.513642788,"2, 199",0.5611978472251529,ns,0.7123206841816405,ns,578
Motivo_Desistencia_Desalentado,Motivo da Desistência (Desalentados),Micro_2254020,Micro 2254020,Raca,Cor ou Raça,Raca,svychisq,0.5560967115949459,"1.76898820057801, 17.68988200578",0.5623833519648577,ns,0.6248703910720641,ns,13
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,Zona_Rural,Zona Rural,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.754732003146955,"2, 199",0.5626159713849503,ns,0.8809416628616408,ns,1269
Motivo_Nao_Procura_NemNem,Motivo de Não Procurar Trabalho (Nem-Nem),Micro_2252022,Micro 2252022,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svychisq,0.4846356377887336,"1.33654279095181, 6.68271395475905",0.5634853126201502,ns,0.6297777023401679,ns,8
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2252011,Micro 2252011,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),29.73986955844219,"6, 199",0.5644261650073019,ns,0.9978795185745344,ns,566
Proporcao_Ocupados_Escolarizados,Ocupados com Ensino Médio Completo ou Mais,Micro_2252011,Micro 2252011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),7.451392973208044,"2, 131",0.5647568810076438,ns,0.800072248094162,ns,209
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Agreg_Alto Parnaíba e Chapadas Sul do Piauí,Alto Parnaíba e Chapadas Sul do Piauí,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.601447319617705,"1, 199",0.5663041719264421,ns,0.8712465586041845,ns,2048
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,"Admin_Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.315630893715536,"2, 199",0.5676638939436834,ns,0.9987236881883887,ns,219
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2252011,Micro 2252011,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),744261.0536276847,"2, 84",0.5679770500618554,ns,0.8461564927181573,ns,107
Taxa_Nem_Nem,Taxa de Nem-Nem (14 a 29 anos),Micro_2251021,Micro 2251021,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1.7940834902346552,"1, 36",0.5682462705652652,ns,0.7868025284749826,ns,62
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Admin_Capital,Capital,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),2.291786997292462,"1, 199",0.5693426741685169,ns,0.93420427828532,ns,1438
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Agreg_Teresina,Teresina,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),2.291786997292462,"1, 199",0.5693426741685169,ns,0.93420427828532,ns,1438
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,"Admin_Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5639013684425436,"1, 199",0.5699975701903243,ns,0.9934099404760612,ns,219
Conribuintes_Desocupados,Responsáveis ou Cônjuges Desocupados,"Admin_Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.5797134928612309,"1, 199",0.570397028107203,ns,0.9934099404760612,ns,219
Chefes_Familia_Desocupados,Pessoas Responsáveis pelo Domicílio Desocupadas,Micro_2220010,Micro 2220010,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),13.89410636201508,"1, 37",0.571125699994789,ns,0.9934099404760612,ns,41
Rendimento_Formal,Rendimento Médio — Setor Formal,Micro_2251011,Micro 2251011,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),1949924.761402607,"1, 170",0.5712242507912144,ns,0.6154102310954478,ns,419
Taxa_Informalidade,Taxa de Informalidade,Micro_2220020,Micro 2220020,Instrucao,Grau de Instrução (detalhado),VD3004,svyglm+regTermTest(LRT),26.7265310120315,"6, 108",0.5715859919996955,ns,0.9526433199994926,ns,155
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2253010,Micro 2253010,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),2836722.00010632,"2, 16",0.5727854889808952,ns,0.8461564927181573,ns,22
Taxa_Desocupacao,Taxa de Desocupação,Micro_2252020,Micro 2252020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.4761410059797413,"1, 179",0.5732641947299003,ns,0.9705751947876652,ns,261
Taxa_Informalidade,Taxa de Informalidade,Micro_2251011,Micro 2251011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),13.461002124187187,"2, 129",0.5733625823086805,ns,0.9975638230714124,ns,198
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251011,Micro 2251011,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.8132822474147758,"1, 188",0.5741038046355729,ns,0.9768465916585136,ns,523
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2251013,Micro 2251013,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.6775905684396974,"2, 152",0.574425039723489,ns,0.9989643649973602,ns,408
Rendimento_Formal,Rendimento Médio — Setor Formal,"Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)","Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),6504941.518079281,"2, 199",0.5757395912108204,ns,0.7123206841816405,ns,1066
Rendimento_Formal,Rendimento Médio — Setor Formal,Agreg_Entorno metropolitano de Teresina (PI),Entorno metropolitano de Teresina (PI),Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),6504941.518079281,"2, 199",0.5757395912108204,ns,0.7123206841816405,ns,1066
Rendimento_Formal,Rendimento Médio — Setor Formal,Micro_2252020,Micro 2252020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),798828.3311446011,"1, 199",0.5781126413320874,ns,0.6154102310954478,ns,671
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2210012,Micro 2210012,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),21.795564881314647,"2, 199",0.5782702351555511,ns,0.9936646474916272,ns,636
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Zona_Urbana,Zona Urbana,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.7838395538590248,"1, 199",0.578310538768146,ns,0.9768465916585136,ns,8516
Taxa_Informalidade,Taxa de Informalidade,Micro_2251022,Micro 2251022,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),13.8379767741041,"1, 31",0.5792895724169097,ns,0.7448008788217411,ns,41
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2252021,Micro 2252021,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),4494.500343602151,"1, 30",0.5802748092739644,ns,0.8461564927181573,ns,42
Desalentados_Forca_Ampliada,Desalentados na Força de Trabalho Ampliada,Micro_2253022,Micro 2253022,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),0.02455807432946954,"1, 36",0.5811532048934422,ns,0.9768465916585136,ns,97
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2251012,Micro 2251012,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.4466454130752595,"1, 124",0.5830146852944872,ns,0.93420427828532,ns,174
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2253010,Micro 2253010,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),868609.8208134994,"1, 16",0.5838191220738121,ns,0.6811223090861143,ns,22
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Zona_Rural,Zona Rural,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),1.4771246667937703,"2, 199",0.5841979508929442,ns,0.9326531380589412,ns,4410
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2251021,Micro 2251021,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),17.285092946475032,"2, 65",0.5854055049455026,ns,0.9962100251261198,ns,128
Taxa_Informalidade,Taxa de Informalidade,Micro_2210012,Micro 2210012,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),2.1832644704396102,"2, 177",0.5864561291521002,ns,0.9972127901540696,ns,304
Taxa_Informalidade,Taxa de Informalidade,Micro_2252012,Micro 2252012,Raca,Cor ou Raça,Raca,svyglm+regTermTest(LRT),2.3946801991761504,"2, 145",0.5871495828017919,ns,0.9972127901540696,ns,222
Taxa_Desocupacao,Taxa de Desocupação,"Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)","Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.4729980144938395,"1, 199",0.5877699114521439,ns,0.9705751947876652,ns,534
Taxa_Desocupacao,Taxa de Desocupação,Agreg_Entorno metropolitano de Teresina (PI),Entorno metropolitano de Teresina (PI),Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.4729980144938395,"1, 199",0.5877699114521439,ns,0.9705751947876652,ns,534
Taxa_Desocupacao,Taxa de Desocupação,Micro_2253011,Micro 2253011,Faixa_Etaria_trabalho,Faixa Etária,Faixa_Etaria_trabalho,svyglm+regTermTest(LRT),3.488351850368929,"2, 131",0.5886156227414229,ns,0.919573708831432,ns,214
Rendimento_Informal,Rendimento Médio — Setor Informal,Micro_2220020,Micro 2220020,Sexo,Sexo,Sexo,svyglm+regTermTest(LRT),198988.64393731952,"1, 88",0.5886159662995957,ns,0.8240623528194339,ns,113
Desalentados_Fora_Forca,Desalentados Fora da Força de Trabalho,Micro_2251011,Micro 2251011,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),5.310711098963793,"1, 134",0.5891648248908519,ns,0.93420427828532,ns,222
Percentual_Subremuneracao,Subremuneração (abaixo do salário-mínimo/hora),Micro_2210020,Micro 2210020,Instrucao_agregado,Grau de Instrução (dicotomizado),Instrucao,svyglm+regTermTest(LRT),0.4536903035545947,"1, 147",0.5897941135591337,ns,0.6849221963912521,ns,475
