territorio,ano,tri,Indicador,Subcategoria_Indicador,tabela,variavel,categoria,estimado,oficial,diferenca,ok,CV
Piauí,2016,4,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,737.6590216661201,738,-0.34097833387988885,TRUE,2.202423079267638
Piauí,2016,4,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,410.85897802156,411,-0.1410219784399942,TRUE,4.738247785705432
Piauí,2016,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,9.202911009436486,9.2,0.002911009436486367,TRUE,5.134663168950558
Piauí,2016,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,15.456070802042584,15.5,-0.04392919795741612,TRUE,2.532430244893901
Piauí,2016,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,30.46804324608604,30.5,-0.0319567539139598,TRUE,2.4609246437071963
Piauí,2016,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,28.820579916280003,28.8,0.020579916280002664,TRUE,1.8041404388781874
Piauí,2016,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,16.05239502615488,16.1,-0.047604973845121634,TRUE,4.336733300346069
Piauí,2016,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,291.28245568349,291,0.2824556834900136,TRUE,5.000710971339277
Piauí,2016,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,1000.68687429731,1001,-0.3131257026899448,TRUE,2.902361411851179
Piauí,2016,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,226.4503933412,226,0.4503933411999981,TRUE,4.547973048463209
Piauí,2016,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,210.08805822541,210,0.08805822541000907,TRUE,3.7061714037447615
Piauí,2016,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,519.64374808701,520,-0.35625191299004655,TRUE,3.6904707443146205
Piauí,2016,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,92.7015336062,93,-0.2984663937999983,TRUE,7.482419369002624
Piauí,2016,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,218.63402483645,219,-0.36597516354999016,TRUE,8.133535223462655
Piauí,2017,1,Taxa_Desocupacao,desocup/ft,4093,4099,6794,12.808598430088358,12.8,0.008598430088357034,TRUE,4.756311453653888
Piauí,2017,1,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,2546.6124433397104,2547,-0.38755666028964697,TRUE,0.8227930669500912
Piauí,2017,1,Pessoas_Forca_Trabalho,ft,4093,4088,6794,1414.4527374730899,1414,0.45273747308988277,TRUE,1.1319973335674407
Piauí,2017,1,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,1132.15970586662,1132,0.1597058666200155,TRUE,2.0200971660829534
Piauí,2017,1,Pessoas_Ocupadas,ocup,4093,4090,6794,1233.28116634677,1233,0.28116634677007823,TRUE,1.3081225380050645
Piauí,2017,1,Empregados_Setor_Privado,emp_privado,4097,4090,31721,463.52209440411,464,-0.47790559588997894,TRUE,3.051133482660922
Piauí,2017,1,Empregados_Setor_Publico,emp_publico,4097,4090,31727,187.69394831104,188,-0.3060516889599967,TRUE,5.537404737177812
Piauí,2017,1,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,242.73561700668,243,-0.26438299331999815,TRUE,5.456926331509925
Piauí,2017,1,Pessoas_Desocupadas,desocup,4093,4092,6794,181.17157112632,181,0.1715711263200035,TRUE,4.933968423923003
Piauí,2017,1,Pessoas_Subutilizadas,subutil,4100,1641,40286,678.46871305275,678,0.4687130527499903,TRUE,3.131688514039613
Piauí,2017,1,Nivel_Ocupacao,ocup/pit,4093,4097,6794,48.42830205955505,48.4,0.028302059555052494,TRUE,1.4285309467414562
Piauí,2017,1,Taxa_Participacao,ft/pit,4093,4096,6794,55.54252046370004,55.5,0.042520463700043365,TRUE,1.2179700318728932
Piauí,2017,1,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,40.69544922222709,40.7,-0.004550777772912795,TRUE,2.7414059271531253
Piauí,2017,1,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,1228.97152405892,1229,-0.028475941079932454,TRUE,1.2946483947386915
Piauí,2017,1,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,1317.64091928079,1318,-0.3590807192099419,TRUE,1.067244510981347
Piauí,2017,1,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,48.259071664913684,48.3,-0.04092833508631344,TRUE,0.878871726681253
Piauí,2017,1,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,51.74092833508631,51.7,0.04092833508630633,TRUE,0.8197288878834394
Piauí,2017,1,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,524.84008747852,525,-0.15991252148000967,TRUE,4.552361396928183
Piauí,2017,1,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,216.47532796096002,216,0.4753279609600156,TRUE,7.105575089400082
Piauí,2017,1,PIT_por_Raca,Raca_pitParda,6402,1641,2779,1803.77414132851,1804,-0.2258586714899593,TRUE,1.412992939698268
Piauí,2017,1,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,231.52279623708,232,-0.47720376291999855,TRUE,4.9333541203222815
Piauí,2017,1,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,385.51184254862,386,-0.48815745138000466,TRUE,3.1425085320494452
Piauí,2017,1,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,790.13882413468,790,0.13882413468002142,TRUE,1.8327969938662372
Piauí,2017,1,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,731.22770103548,731,0.22770103547998133,TRUE,2.239719514676846
Piauí,2017,1,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,408.21127938385,408,0.21127938385001244,TRUE,4.574569780252347
Piauí,2017,1,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,9.091402849404659,9.1,-0.008597150595340608,TRUE,4.898565982277888
Piauí,2017,1,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,15.138221897755564,15.1,0.03822189775556417,TRUE,2.9963378904959765
Piauí,2017,1,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,31.027054242241363,31,0.027054242241362658,TRUE,2.2431581277291324
Piauí,2017,1,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,28.713740991405988,28.7,0.013740991405988723,TRUE,1.8431823280230923
Piauí,2017,1,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,16.029580019192416,16,0.02958001919241582,TRUE,4.194476548219958
Piauí,2017,1,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,253.75825412772,254,-0.24174587228000632,TRUE,4.762930812461196
Piauí,2017,1,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,998.21494542753,998,0.21494542752998314,TRUE,2.63540325637637
Piauí,2017,1,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,243.05302126587,243,0.05302126587000089,TRUE,3.6622589781591235
Piauí,2017,1,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,196.44289541434,196,0.44289541434000057,TRUE,4.902750029990142
Piauí,2017,1,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,529.7961055595,530,-0.20389444049999383,TRUE,3.8581974665253034
Piauí,2017,1,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,91.55898263506,92,-0.4410173649399951,TRUE,7.741361842559564
Piauí,2017,1,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,233.78823890969,234,-0.21176109031000578,TRUE,7.660242343517757
Piauí,2017,2,Taxa_Desocupacao,desocup/ft,4093,4099,6794,13.646202517893805,13.6,0.04620251789380525,TRUE,5.987179892359271
Piauí,2017,2,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,2560.0123335940298,2560,0.012333594029769301,TRUE,0.8138153817995156
Piauí,2017,2,Pessoas_Forca_Trabalho,ft,4093,4088,6794,1449.37516612077,1449,0.3751661207700181,TRUE,1.3757051998667575
Piauí,2017,2,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,1110.6371674732602,1111,-0.36283252673979405,TRUE,1.8753673916334546
Piauí,2017,2,Pessoas_Ocupadas,ocup,4093,4090,6794,1251.59049570787,1252,-0.4095042921298955,TRUE,1.4979563539196805
Piauí,2017,2,Empregados_Setor_Privado,emp_privado,4097,4090,31721,440.08455579987003,440,0.08455579987003148,TRUE,2.775315776589904
Piauí,2017,2,Empregados_Setor_Publico,emp_publico,4097,4090,31727,212.84754897807,213,-0.15245102193000548,TRUE,4.607567821196947
Piauí,2017,2,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,229.51697096549,230,-0.4830290345099968,TRUE,6.331342830770444
Piauí,2017,2,Pessoas_Desocupadas,desocup,4093,4092,6794,197.78467041290003,198,-0.21532958709997274,TRUE,6.421270507492996
Piauí,2017,2,Pessoas_Subutilizadas,subutil,4100,1641,40286,648.34968703754,648,0.34968703753997943,TRUE,3.797236942305413
Piauí,2017,2,Nivel_Ocupacao,ocup/pit,4093,4097,6794,48.890018195761904,48.9,-0.009981804238094583,TRUE,1.4642092857883884
Piauí,2017,2,Taxa_Participacao,ft/pit,4093,4096,6794,56.61594466171871,56.6,0.015944661718705788,TRUE,1.2175080826761597
Piauí,2017,2,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,38.87570213345939,38.9,-0.02429786654060706,TRUE,3.2908483744636565
Piauí,2017,2,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,1229.07371981197,1229,0.07371981197002242,TRUE,1.1402109926356283
Piauí,2017,2,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,1330.9386137820602,1331,-0.06138621793979837,TRUE,1.0607921787746668
Piauí,2017,2,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,48.01046087486851,48,0.010460874868506664,TRUE,0.7690544535514309
Piauí,2017,2,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,51.9895391251315,52,-0.010460874868499559,TRUE,0.7101940000661822
Piauí,2017,2,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,515.32998140917,515,0.3299814091700455,TRUE,4.291815163883125
Piauí,2017,2,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,212.61895309982,213,-0.3810469001799959,TRUE,5.910194964743584
Piauí,2017,2,PIT_por_Raca,Raca_pitParda,6402,1641,2779,1830.05439128646,1830,0.05439128646003155,TRUE,1.3224368035965086
Piauí,2017,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,234.62919824481,235,-0.37080175519000136,TRUE,5.032293736037498
Piauí,2017,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,377.13333455286,377,0.13333455285999207,TRUE,2.8762748402158596
Piauí,2017,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,800.37551497531,800,0.3755149753100113,TRUE,1.7403946854459782
Piauí,2017,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,739.02306272057,739,0.023062720570010242,TRUE,1.8649773446585851
Piauí,2017,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,408.85122310048,409,-0.14877689951998718,TRUE,4.813949504251586
Piauí,2017,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,9.16515890044215,9.2,-0.034841099557850086,TRUE,4.8871091678458205
Piauí,2017,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,14.731699906437495,14.7,0.03169990643749543,TRUE,2.7630240467490466
Piauí,2017,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,31.264517927210683,31.3,-0.0354820727893177,TRUE,2.1366440848028745
Piauí,2017,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,28.867949307222567,28.9,-0.03205069277743178,TRUE,1.43559297604908
Piauí,2017,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,15.970673958687112,16,-0.029326041312888407,TRUE,4.477204724655093
Piauí,2017,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,250.06534373848,250,0.06534373848000996,TRUE,5.46865286333139
Piauí,2017,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,988.40796253601,988,0.4079625360100181,TRUE,2.677128723779404
Piauí,2017,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,233.88096718114002,234,-0.11903281885997785,TRUE,3.9977087639982134
Piauí,2017,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,209.4056431468,209,0.4056431468000028,TRUE,4.406489177450619
Piauí,2017,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,550.1538829702,550,0.15388297020001573,TRUE,3.429233943134775
Piauí,2017,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,93.31891219911,93,0.31891219911000235,TRUE,7.281491024069391
Piauí,2017,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,234.77962182229,235,-0.22037817770998913,TRUE,7.284271781811438
Piauí,2017,3,Taxa_Desocupacao,desocup/ft,4093,4099,6794,12.236814345310307,12.2,0.03681434531030803,TRUE,6.212755898233137
Piauí,2017,3,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,2558.64631549314,2559,-0.3536845068601906,TRUE,0.7034612188993047
Piauí,2017,3,Pessoas_Forca_Trabalho,ft,4093,4088,6794,1456.6136042046,1457,-0.38639579539994884,TRUE,1.284578654353641
Piauí,2017,3,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,1102.03271128854,1102,0.03271128853998562,TRUE,1.9937682603659515
Piauí,2017,3,Pessoas_Ocupadas,ocup,4093,4090,6794,1278.3705017295501,1278,0.37050172955014204,TRUE,1.5685158875979137
Piauí,2017,3,Empregados_Setor_Privado,emp_privado,4097,4090,31721,473.86285658743003,474,-0.13714341256996931,TRUE,2.825843843796857
Piauí,2017,3,Empregados_Setor_Publico,emp_publico,4097,4090,31727,207.86268029122,208,-0.1373197087800122,TRUE,4.594641848825804
Piauí,2017,3,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,239.72830757472002,240,-0.27169242527997994,TRUE,6.260328046478865
Piauí,2017,3,Pessoas_Desocupadas,desocup,4093,4092,6794,178.24310247505,178,0.24310247504999438,TRUE,6.3011421344871055
Piauí,2017,3,Pessoas_Subutilizadas,subutil,4100,1641,40286,664.90625270808,665,-0.09374729191995357,TRUE,3.450702110639857
Piauí,2017,3,Nivel_Ocupacao,ocup/pit,4093,4097,6794,49.962767186255824,50,-0.03723281374417553,TRUE,1.5345158720808465
Piauí,2017,3,Taxa_Participacao,ft/pit,4093,4096,6794,56.92907204034021,56.9,0.029072040340210492,TRUE,1.2772598062157963
Piauí,2017,3,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,38.79352172898051,38.8,-0.006478271019489057,TRUE,3.0616443435784846
Piauí,2017,3,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,1234.8463990396,1235,-0.15360096039989912,TRUE,1.0856068808663775
Piauí,2017,3,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,1323.7999164535402,1324,-0.20008354645983673,TRUE,0.9409121231396048
Piauí,2017,3,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,48.26170743343252,48.3,-0.03829256656747759,TRUE,0.7548525969760629
Piauí,2017,3,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,51.73829256656749,51.7,0.0382925665674847,TRUE,0.7041298307970513
Piauí,2017,3,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,507.1196317614,507,0.11963176140000087,TRUE,4.603705732546041
Piauí,2017,3,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,211.16005203824002,211,0.16005203824002479,TRUE,6.394949088196754
Piauí,2017,3,PIT_por_Raca,Raca_pitParda,6402,1641,2779,1834.33331830181,1834,0.33331830181009536,TRUE,1.5937668038734352
Piauí,2017,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,231.40943867079,231,0.40943867078999574,TRUE,4.484982303894997
Piauí,2017,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,389.98816868802,390,-0.011831311980017745,TRUE,3.326388716818795
Piauí,2017,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,787.52010508721,788,-0.4798949127899732,TRUE,1.8539020068700183
Piauí,2017,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,744.7524961348499,745,-0.2475038651500654,TRUE,2.1340485348332145
Piauí,2017,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,404.97610691227004,405,-0.02389308772995946,TRUE,4.6618877213426835
Piauí,2017,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,9.044213624585677,9,0.04421362458567657,TRUE,4.330737777853295
Piauí,2017,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,15.24197253549894,15.2,0.041972535498940644,TRUE,3.1396632767651633
Piauí,2017,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,30.778779400599866,30.8,-0.021220599400134432,TRUE,2.244399931026517
Piauí,2017,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,29.107285818489935,29.1,0.007285818489933149,TRUE,1.765132223716642
Piauí,2017,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,15.827748620825583,15.8,0.027748620825581938,TRUE,4.472092514885103
Piauí,2017,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,255.7162452131,256,-0.2837547869000048,TRUE,5.234829987654951
Piauí,2017,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,983.7532208851401,984,-0.246779114859919,TRUE,2.5401355353878037
Piauí,2017,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,231.03358424422,231,0.03358424422000894,TRUE,3.3915577934430168
Piauí,2017,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,219.79272798221,220,-0.2072720177899896,TRUE,4.110363961658494
Piauí,2017,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,541.59195888177,542,-0.40804111823001676,TRUE,3.6260126290187262
Piauí,2017,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,94.08676766687,94,0.08676766687000281,TRUE,7.402772570132236
Piauí,2017,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,232.67181061983,233,-0.328189380169988,TRUE,7.095818717470172
Piauí,2017,4,Taxa_Desocupacao,desocup/ft,4093,4099,6794,13.446672906569768,13.4,0.04667290656976775,TRUE,4.982054992507997
Piauí,2017,4,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,2557.2718843522503,2557,0.27188435225025387,TRUE,0.6465479413806734
Piauí,2017,4,Pessoas_Forca_Trabalho,ft,4093,4088,6794,1445.38392325682,1445,0.3839232568200259,TRUE,1.4243187207262886
Piauí,2017,4,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,1111.88796109543,1112,-0.11203890456999943,TRUE,1.8467827846351794
Piauí,2017,4,Pessoas_Ocupadas,ocup,4093,4090,6794,1251.02787485233,1251,0.02787485232988729,TRUE,1.7286640524788113
Piauí,2017,4,Empregados_Setor_Privado,emp_privado,4097,4090,31721,454.89505051925,455,-0.1049494807500082,TRUE,3.104864000081054
Piauí,2017,4,Empregados_Setor_Publico,emp_publico,4097,4090,31727,206.25850860122,206,0.25850860122000086,TRUE,4.77476324228724
Piauí,2017,4,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,227.68720261897002,228,-0.31279738102998067,TRUE,5.808052469281378
Piauí,2017,4,Pessoas_Desocupadas,desocup,4093,4092,6794,194.35604840449,194,0.35604840448999653,TRUE,4.946800217403807
Piauí,2017,4,Pessoas_Subutilizadas,subutil,4100,1641,40286,703.1844975377401,703,0.1844975377400715,TRUE,3.44935508283156
Piauí,2017,4,Nivel_Ocupacao,ocup/pit,4093,4097,6794,48.920409382642234,48.9,0.02040938264223513,TRUE,1.552415084347099
Piauí,2017,4,Taxa_Participacao,ft/pit,4093,4096,6794,56.52054175784019,56.5,0.020541757840192076,TRUE,1.3034807245181015
Piauí,2017,4,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,40.86194673025273,40.9,-0.03805326974726597,TRUE,3.1931293126757483
Piauí,2017,4,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,1227.2735321658201,1227,0.27353216582014284,TRUE,1.0190265988760572
Piauí,2017,4,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,1329.99835218643,1330,-0.0016478135698889673,TRUE,0.8642708994440769
Piauí,2017,4,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,47.99151547691946,48,-0.00848452308053993,TRUE,0.7126278373530338
Piauí,2017,4,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,52.00848452308053,52,0.008484523080532824,TRUE,0.6575867418408308
Piauí,2017,4,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,480.57207510766005,481,-0.427924892339945,TRUE,4.829416820285013
Piauí,2017,4,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,225.90085393379002,226,-0.09914606620998256,TRUE,6.450052134464637
Piauí,2017,4,PIT_por_Raca,Raca_pitParda,6402,1641,2779,1846.53324122676,1847,-0.466758773239917,TRUE,1.24629748571699
Piauí,2017,4,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,225.15833041041,225,0.1583304104100023,TRUE,4.408499592600586
Piauí,2017,4,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,395.96261935705,396,-0.03738064294998367,TRUE,3.2539277783035936
Piauí,2017,4,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,776.1190783311001,776,0.11907833110012689,TRUE,1.8872943780921276
Piauí,2017,4,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,761.4077186522,761,0.4077186521999465,TRUE,2.1787365043219817
Piauí,2017,4,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,398.62413760149,399,-0.37586239850998027,TRUE,4.019358063143448
Piauí,2017,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,8.804630113369507,8.8,0.004630113369506361,TRUE,4.52965455853854
Piauí,2017,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,15.4837904322929,15.5,-0.016209567707100803,TRUE,3.158331994786614
Piauí,2017,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,30.349494047938858,30.3,0.04949404793885748,TRUE,2.187012614617008
Piauí,2017,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,29.77421850649496,29.8,-0.025781493505039776,TRUE,1.8534335620427587
Piauí,2017,4,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,15.58786689990378,15.6,-0.012133100096219707,TRUE,3.677851560058004
Piauí,2017,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,236.98800305286,237,-0.011996947140005432,TRUE,5.654419876052651
Piauí,2017,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,974.1925609959,974,0.192560995899953,TRUE,2.4220084650249447
Piauí,2017,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,235.47033871453,235,0.4703387145299871,TRUE,3.6421065297496353
Piauí,2017,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,226.01076871213,226,0.010768712129987534,TRUE,4.017559521054364
Piauí,2017,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,547.1476960475201,547,0.14769604752007126,TRUE,3.554644584274963
Piauí,2017,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,97.58472025081001,98,-0.4152797491899918,TRUE,8.406667684510685
Piauí,2017,4,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,239.8777965785,240,-0.12220342149998942,TRUE,6.902138527277785
Piauí,2018,1,Taxa_Desocupacao,desocup/ft,4093,4099,6794,13.326028275617727,13.3,0.026028275617726138,TRUE,5.107810083305948
Piauí,2018,1,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,2573.2293710716904,2573,0.22937107169036608,TRUE,0.7062014647914445
