janela,amostragem,periodo,Indicador,Subcategoria_Indicador,Regiao_Geografica,Nivel_Geografico,Recorte_Demografico,Categoria_Demografica,n_trimestres,n_com_estimativa,cv_mediano,cv_p80,cv_max,pct_excelente,pct_boa,pct_regular,pct_baixa,pct_sem_estimativa,cv_mediano_pre_transicao,cv_mediano_transicao,cv_max_recentes,razao_cv_transicao,crit_a,crit_b,crit_c,instavel
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Superior incompleto ou equivalente,34,34,49.774896643022046,66.94466332312822,93.58636919661778,2.9411764705882355,0,8.823529411764707,88.23529411764706,0,49.43602152626084,36.27008555486329,69.04612882925075,0.7336772748914738,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Superior incompleto ou equivalente,9,9,40.792878188758834,60.56992655759561,81.13099392090456,0,0,22.22222222222222,77.77777777777777,0,49.43602152626084,36.27008555486329,69.04612882925075,0.7336772748914738,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Superior incompleto ou equivalente,41,41,50.41619918255947,65.07062540950518,93.58636919661778,2.4390243902439024,0,12.195121951219512,85.36585365853658,0,49.43602152626084,36.27008555486329,69.04612882925075,0.7336772748914738,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Acima de fundamental completo,4,4,14.641985042289999,16.62212998071124,18.180943450124857,0,50,50,0,0,17.702080191226038,13.58675611339455,13.732901880440302,0.7675231366384143,FALSE,TRUE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Acima de fundamental completo,18,18,15.111522613342025,19.85626991352156,21.57749101164159,0,50,50,0,0,17.702080191226038,13.58675611339455,13.732901880440302,0.7675231366384143,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Acima de fundamental completo,8,8,14.641985042289999,18.90714559403424,20.9403817643447,0,50,50,0,0,17.702080191226038,13.58675611339455,13.732901880440302,0.7675231366384143,FALSE,TRUE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Acima de fundamental completo,34,34,14.079776769597906,19.01478177313529,21.57749101164159,0,55.88235294117647,44.11764705882353,0,0,17.702080191226038,13.58675611339455,13.732901880440302,0.7675231366384143,FALSE,TRUE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Acima de fundamental completo,9,9,15.582921001102159,18.665078212731114,20.9403817643447,0,44.44444444444444,55.55555555555556,0,0,17.702080191226038,13.58675611339455,13.732901880440302,0.7675231366384143,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Acima de fundamental completo,41,41,15.426976283078734,19.391280356640497,30.781925325393985,0,48.78048780487805,48.78048780487805,2.4390243902439024,0,17.702080191226038,13.58675611339455,13.732901880440302,0.7675231366384143,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Até fundamental completo,4,4,18.343435044075868,20.025655177299708,20.65411250507395,0,0,100,0,0,22.2098160427362,11.830041518358067,20.65411250507395,0.5326492347165174,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Até fundamental completo,18,18,20.13039806526208,24.24168356221791,30.023050737631152,0,22.22222222222222,72.22222222222223,5.555555555555555,0,22.2098160427362,11.830041518358067,20.65411250507395,0.5326492347165174,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Até fundamental completo,8,8,18.343435044075868,20.3849035141908,20.85339318225335,0,25,75,0,0,22.2098160427362,11.830041518358067,20.65411250507395,0.5326492347165174,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Até fundamental completo,34,34,16.836692859840518,22.618661377657478,30.023050737631152,0,44.11764705882353,52.94117647058823,2.9411764705882355,0,22.2098160427362,11.830041518358067,20.65411250507395,0.5326492347165174,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Até fundamental completo,9,9,17.08018646270152,20.250299018749224,20.85339318225335,0,33.333333333333336,66.66666666666667,0,0,22.2098160427362,11.830041518358067,20.65411250507395,0.5326492347165174,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao_agregado,Até fundamental completo,41,41,16.146932276093647,21.80683074363802,30.023050737631152,2.4390243902439024,46.34146341463415,48.78048780487805,2.4390243902439024,0,22.2098160427362,11.830041518358067,20.65411250507395,0.5326492347165174,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Amarela,4,0,NA,NA,NA,0,0,0,0,100,NA,0,0,NA,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Amarela,18,1,0,0,0,5.555555555555555,0,0,0,94.44444444444444,NA,0,0,NA,FALSE,TRUE,TRUE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Amarela,8,0,NA,NA,NA,0,0,0,0,100,NA,0,0,NA,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Amarela,34,1,0,0,0,2.9411764705882355,0,0,0,97.05882352941177,NA,0,0,NA,FALSE,TRUE,TRUE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Amarela,9,0,NA,NA,NA,0,0,0,0,100,NA,0,0,NA,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Amarela,41,1,0,0,0,2.4390243902439024,0,0,0,97.5609756097561,NA,0,0,NA,FALSE,TRUE,TRUE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Branca,4,4,29.39120813476215,40.024774982157155,51.58507615727958,0,0,50,50,0,35.506095375075645,25.911328123376208,32.31790753207552,0.7297712646140552,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Branca,18,18,33.06427722348863,45.364030113292145,53.576555514447264,0,0,38.888888888888886,61.111111111111114,0,35.506095375075645,25.911328123376208,32.31790753207552,0.7297712646140552,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Branca,8,8,28.056126973838424,34.01371207416605,51.58507615727958,0,0,62.5,37.5,0,35.506095375075645,25.911328123376208,32.31790753207552,0.7297712646140552,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Branca,34,34,30.982826371151795,41.444431775089,53.576555514447264,0,0,50,50,0,35.506095375075645,25.911328123376208,32.31790753207552,0.7297712646140552,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Branca,9,9,29.64774521022807,35.440133976360926,51.58507615727958,0,0,55.55555555555556,44.44444444444444,0,35.506095375075645,25.911328123376208,32.31790753207552,0.7297712646140552,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Branca,41,41,32.31790753207552,41.48628117028593,141.32607437821505,0,0,46.34146341463415,53.65853658536585,0,35.506095375075645,25.911328123376208,32.31790753207552,0.7297712646140552,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Indígena,4,0,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Indígena,18,0,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Indígena,8,2,0,0,0,25,0,0,0,75,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Indígena,34,6,0,0,0,17.647058823529413,0,0,0,82.3529411764706,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Indígena,9,2,0,0,0,22.22222222222222,0,0,0,77.77777777777777,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Indígena,41,6,0,0,0,14.634146341463415,0,0,0,85.36585365853658,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Parda,4,4,14.43898380853583,16.465598296107416,18.67590560742616,0,75,25,0,0,17.456115720719396,11.339389012141009,15.929249027322442,0.6495940559492174,FALSE,TRUE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Parda,18,18,16.82113770768352,18.608555438590024,20.467514573115164,0,38.888888888888886,61.111111111111114,0,0,17.456115720719396,11.339389012141009,15.929249027322442,0.6495940559492174,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Parda,8,8,14.745515747788879,17.558571610734763,18.67590560742616,0,62.5,37.5,0,0,17.456115720719396,11.339389012141009,15.929249027322442,0.6495940559492174,FALSE,TRUE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Parda,34,34,14.270682425625495,17.740157838037355,20.467514573115164,0,58.8235294117647,41.1764705882353,0,0,17.456115720719396,11.339389012141009,15.929249027322442,0.6495940559492174,FALSE,TRUE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Parda,9,9,14.992060088561589,17.923801822510313,18.67590560742616,0,55.55555555555556,44.44444444444444,0,0,17.456115720719396,11.339389012141009,15.929249027322442,0.6495940559492174,FALSE,TRUE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Parda,41,41,14.498971407016167,17.863278708709988,20.467514573115164,0,58.53658536585366,41.46341463414634,0,0,17.456115720719396,11.339389012141009,15.929249027322442,0.6495940559492174,FALSE,TRUE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Preta,4,4,27.832169442223666,48.8198518584505,74.91572391188333,0,0,50,50,0,30.77648667075946,20.103085930356613,32.85295567271198,0.6531962580854437,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Preta,18,18,30.017736351103235,37.345791645790314,74.91572391188333,0,5.555555555555555,44.44444444444444,50,0,30.77648667075946,20.103085930356613,32.85295567271198,0.6531962580854437,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Preta,8,8,21.694859623374775,36.50561628953298,74.91572391188333,0,0,62.5,37.5,0,30.77648667075946,20.103085930356613,32.85295567271198,0.6531962580854437,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Preta,34,34,24.37781498807955,39.134796082568116,74.91572391188333,0,8.823529411764707,47.05882352941177,44.11764705882353,0,30.77648667075946,20.103085930356613,32.85295567271198,0.6531962580854437,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Preta,9,9,24.241735061618748,37.167891004008766,74.91572391188333,0,0,55.55555555555556,44.44444444444444,0,30.77648667075946,20.103085930356613,32.85295567271198,0.6531962580854437,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Raca,Preta,41,41,26.751292313444573,39.8942912673359,74.91572391188333,0,7.317073170731708,48.78048780487805,43.90243902439025,0,30.77648667075946,20.103085930356613,32.85295567271198,0.6531962580854437,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Feminino,4,4,13.35089987528663,13.907942310433324,14.19761071057478,0,100,0,0,0,14.571344902751257,10.857425150934674,12.93743870812271,0.7451216907839888,TRUE,TRUE,TRUE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Feminino,18,18,13.492397992917864,17.124590167692265,22.787969666366667,0,66.66666666666667,33.333333333333336,0,0,14.571344902751257,10.857425150934674,12.93743870812271,0.7451216907839888,FALSE,TRUE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Feminino,8,8,13.35089987528663,14.879043251064227,19.494463688620097,0,75,25,0,0,14.571344902751257,10.857425150934674,12.93743870812271,0.7451216907839888,FALSE,TRUE,TRUE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Feminino,34,34,13.0813389280158,16.938754459955042,22.787969666366667,0,67.6470588235294,32.35294117647059,0,0,14.571344902751257,10.857425150934674,12.93743870812271,0.7451216907839888,FALSE,TRUE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Feminino,9,9,13.714830043672354,15.743011226659242,19.494463688620097,0,66.66666666666667,33.333333333333336,0,0,14.571344902751257,10.857425150934674,12.93743870812271,0.7451216907839888,FALSE,TRUE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Feminino,41,41,13.269965942163374,16.78844307211422,22.787969666366667,0,63.41463414634146,36.58536585365854,0,0,14.571344902751257,10.857425150934674,12.93743870812271,0.7451216907839888,FALSE,TRUE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Masculino,4,4,22.460963974191394,23.59486110251683,24.424142725393903,0,0,100,0,0,24.569303579866357,18.452401328866923,20.98806316688703,0.7510347726741424,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Masculino,18,18,23.57294484622004,27.378393016460304,34.62059420626437,0,0,88.88888888888889,11.11111111111111,0,24.569303579866357,18.452401328866923,20.98806316688703,0.7510347726741424,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Masculino,8,8,20.49142315881955,22.5771725168062,24.424142725393903,0,12.5,87.5,0,0,24.569303579866357,18.452401328866923,20.98806316688703,0.7510347726741424,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Masculino,34,34,18.9112081059106,24.54027140897187,34.62059420626437,0,23.529411764705884,70.58823529411765,5.882352941176471,0,24.569303579866357,18.452401328866923,20.98806316688703,0.7510347726741424,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Masculino,9,9,20.933586655861024,22.34475543157658,24.424142725393903,0,11.11111111111111,88.88888888888889,0,0,24.569303579866357,18.452401328866923,20.98806316688703,0.7510347726741424,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Sexo,Masculino,41,41,19.08722460640284,24.424142725393903,34.62059420626437,0,19.51219512195122,75.60975609756098,4.878048780487805,0,24.569303579866357,18.452401328866923,20.98806316688703,0.7510347726741424,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Total,Total,4,4,11.68406889438226,11.919964855417867,11.994819664236251,0,100,0,0,0,14.288121520464177,10.032721697531938,11.76945009104989,0.7021721982951057,TRUE,TRUE,TRUE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Total,Total,18,18,12.264539012687788,15.56297759074203,19.145838441983564,0,77.77777777777777,22.22222222222222,0,0,14.288121520464177,10.032721697531938,11.76945009104989,0.7021721982951057,FALSE,TRUE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Total,Total,8,8,11.68406889438226,12.725512382816682,14.13578382539421,0,100,0,0,0,14.288121520464177,10.032721697531938,11.76945009104989,0.7021721982951057,TRUE,TRUE,TRUE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Total,Total,34,34,11.633763115137732,14.43859323395234,19.145838441983564,0,88.23529411764706,11.764705882352942,0,0,14.288121520464177,10.032721697531938,11.76945009104989,0.7021721982951057,TRUE,TRUE,TRUE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Total,Total,9,9,11.870061649538945,12.758052346288881,14.13578382539421,0,100,0,0,0,14.288121520464177,10.032721697531938,11.76945009104989,0.7021721982951057,TRUE,TRUE,TRUE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Total,Total,41,41,11.870061649538945,14.35361447410199,19.145838441983564,0,87.8048780487805,12.195121951219512,0,0,14.288121520464177,10.032721697531938,11.76945009104989,0.7021721982951057,TRUE,TRUE,TRUE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Adulto,4,4,10.855557735615424,13.222142153651818,16.587054789152322,0,75,25,0,0,13.423635790799493,15.27421946916074,17.901411764502143,1.1378600929883416,FALSE,TRUE,TRUE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Adulto,18,18,13.525366198356638,16.45288086986865,22.70270261088674,0,66.66666666666667,33.333333333333336,0,0,13.423635790799493,15.27421946916074,17.901411764502143,1.1378600929883416,FALSE,TRUE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Adulto,8,8,10.855557735615424,14.982060773330987,16.767206806606755,0,75,25,0,0,13.423635790799493,15.27421946916074,17.901411764502143,1.1378600929883416,FALSE,TRUE,TRUE,FALSE
sem_pandemia,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Adulto,34,34,12.258279983625046,16.385793910226816,22.70270261088674,0,73.52941176470588,26.470588235294116,0,0,13.423635790799493,15.27421946916074,17.901411764502143,1.1378600929883416,FALSE,TRUE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Adulto,9,9,10.732248407912701,14.179563765420319,16.767206806606755,0,77.77777777777777,22.22222222222222,0,0,13.423635790799493,15.27421946916074,17.901411764502143,1.1378600929883416,FALSE,TRUE,TRUE,FALSE
serie_toda,todos,2016T2-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Adulto,41,41,11.941990217651114,16.587054789152322,48.74445513389212,0,70.73170731707317,24.390243902439025,4.878048780487805,0,13.423635790799493,15.27421946916074,17.901411764502143,1.1378600929883416,FALSE,TRUE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Idoso,4,0,NA,NA,NA,0,0,0,0,100,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Conribuintes_Desocupados,"contribuinte_renda_domicilio/VD4002 == ""Pessoas desocupadas""","Admin_Resto da RIDE (Região Integrada de Desenvolvimento Econômico, excluindo a capital)",Estrato_Admin,Faixa_Etaria_trabalho,Idoso,18,3,0,0,0,16.666666666666668,0,0,0,83.33333333333333,0,NA,NA,NA,FALSE,TRUE,TRUE,FALSE
